subject,lextale,working_memory,trial_id,type,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word15,word16,word17,word18,word19,word20,word21,word22,word23,word24,RT1,RT2,RT3,RT4,RT5,RT6,RT7,RT8,RT9,RT10,RT11,RT12,RT13,RT14,RT15,RT16,RT17,RT18,RT19,RT20,RT21,RT22,RT23,RT24,Long_LEN,Long_VP1RT,Long_VP2RT,Short_LEN,Short_VP1RT,Short_VP2RT,VP_LEN,VP1_RT(ms),VP2_RT(ms),judgment_rt,response,is_correct,sentence,question
22,46.25,17,63,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.0557,1.4053,0.3914,0.3425,0.3704,0.191,0.32,0.2364,0.2856,0.2479,0.1926,0.4292,0.2084,,,,,,,,,,,,,,,13,1.7967,0.511,13,1796.7,511,1.4698,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
22,46.25,17,69,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.4514,0.3189,0.3068,0.3154,0.3324,0.3029,0.312,0.3382,0.4183,0.3729,0.6843,0.3442,1.2831,,,,,,,,,,,,,,,13,0.6257,0.6149,13,625.7,614.9,6.3925,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
22,46.25,17,70,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.1952,0.296,0.2145,0.2929,0.245,0.3759,0.2761,0.2669,0.2432,0.2152,0.3403,0.2881,0.2104,,,,,,,,,,,,,,,17,0.5105,0.652,17,510.5,652,1.4833,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
23,51.25,15.5,7,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.818,1.8767,2.0233,0.4616,0.4478,0.6539,0.6682,0.5655,0.4623,0.4387,0.4186,0.5557,0.6437,,,,,,,,,,,,,,,17,3.9,1.3221,17,3900,1322.1,2.5719,N,1,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
23,51.25,15.5,8,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.9603,0.7702,0.7669,1.1569,1.0506,0.6475,1.4653,0.4226,0.5514,0.3928,0.6454,0.4203,0.8318,,,,,,,,,,,,,,,13,1.5371,2.1128,13,1537.1,2112.8,1.6051,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
23,51.25,15.5,14,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,3.931,0.8905,2.081,0.8622,0.5288,0.52,0.529,0.4727,0.4282,0.3844,0.3797,0.5228,0.6894,,,,,,,,,,,,,,,13,2.9715,1.049,13,2971.5,1049,1.3947,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
23,51.25,15.5,20,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.4818,5.1735,0.6376,0.5054,0.6398,0.6187,0.834,0.4236,0.414,0.38,0.705,0.4966,0.5233,,,,,,,,,,,,,,,15,5.8111,1.4527,15,5811.1,1452.7,1.6066,N,1,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
23,51.25,15.5,23,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.356,0.4591,0.4256,0.497,0.5408,0.4284,0.5457,0.4266,0.438,0.4137,0.458,0.5395,0.7375,,,,,,,,,,,,,,,16,0.8847,0.9741,16,884.7,974.1,1.9117,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
23,51.25,15.5,25,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.4501,0.8133,1.1417,0.4542,0.4271,0.6669,0.5454,0.4153,0.5047,0.4858,0.5646,0.4241,0.6496,,,,,,,,,,,,,,,17,1.955,1.2123,17,1955,1212.3,1.5712,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
23,51.25,15.5,26,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.4903,0.4755,0.887,0.8714,0.4445,0.3645,0.4356,0.4097,0.4569,0.3887,0.6697,0.4257,0.8163,,,,,,,,,,,,,,,14,1.3625,0.8001,14,1362.5,800.1,1.175,N,0,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
23,51.25,15.5,31,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.374,0.6087,1.0943,0.4655,0.4557,0.5337,0.4363,0.567,0.409,0.4411,0.57,0.7775,1.7577,,,,,,,,,,,,,,,17,1.703,0.97,17,1703,970,4.6363,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
23,51.25,15.5,35,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.6594,3.6376,0.9879,0.6116,0.4769,0.4321,0.4536,0.4585,0.4623,0.4367,1.1478,0.4058,0.3965,,,,,,,,,,,,,,,10,4.6255,0.8857,10,4625.5,885.7,1.9699,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
23,51.25,15.5,41,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.4798,0.512,0.7706,0.5275,0.4301,0.5007,0.5197,0.523,0.5173,0.3816,0.4225,0.4409,0.3625,,,,,,,,,,,,,,,15,1.2826,1.0204,15,1282.6,1020.4,2.0557,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
23,51.25,15.5,53,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.3966,0.7082,0.977,0.4604,0.4356,0.4843,0.3599,0.419,0.4388,0.3949,0.425,0.4505,0.6247,,,,,,,,,,,,,,,11,1.6852,0.8442,11,1685.2,844.2,2.1249,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
23,51.25,15.5,55,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.3284,0.501,1.403,0.4146,0.5087,0.4064,0.4279,0.3813,0.4655,0.5361,0.455,0.558,1.9983,,,,,,,,,,,,,,,15,1.904,0.8343,15,1904,834.3,1.365,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
23,51.25,15.5,56,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3545,0.4124,0.3729,0.4011,0.4275,0.4258,0.4548,0.3849,0.4292,0.395,0.5061,0.4601,0.395,,,,,,,,,,,,,,,7,0.7853,0.8806,7,785.3,880.6,2.4578,N,0,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
23,51.25,15.5,57,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.3941,0.5768,0.7376,0.3847,0.3578,0.3652,0.3711,0.4351,0.4192,0.3531,0.3663,0.4256,0.4208,,,,,,,,,,,,,,,13,1.3144,0.7363,13,1314.4,736.3,1.8761,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
23,51.25,15.5,63,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.3189,0.4892,0.4139,0.3478,0.3208,0.3103,0.3357,0.3126,0.3916,0.5085,0.2871,0.4031,0.7554,,,,,,,,,,,,,,,12,0.9031,0.646,12,903.1,646,1.5818,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
23,51.25,15.5,68,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.249,0.4238,0.4618,0.4281,0.4431,0.3899,0.5143,0.4433,0.5126,0.4956,0.487,0.6131,0.6804,,,,,,,,,,,,,,,10,0.8856,0.9042,10,885.6,904.2,2.8503,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
24,56.25,15,9,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,2.0125,0.5428,0.4932,0.8317,1.0404,0.4932,0.8179,0.6076,0.4704,0.3865,0.3916,0.3471,0.3917,,,,,,,,,,,,,,,10,1.036,1.3111,10,1036,1311.1,1.555,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
24,56.25,15,14,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,1.0689,1.4548,0.975,0.4382,0.462,0.3595,0.5616,0.4251,0.4571,0.4104,0.8115,0.4155,0.4082,,,,,,,,,,,,,,,12,2.4298,0.9211,12,2429.8,921.1,2.2257,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
24,56.25,15,20,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.3154,0.3029,1.468,0.4629,0.3803,0.3734,0.6361,0.3893,0.458,0.3257,0.3289,0.3303,0.4596,,,,,,,,,,,,,,,13,1.7709,1.0095,13,1770.9,1009.5,1.4713,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
24,56.25,15,21,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3345,0.3439,0.3822,0.6347,0.3922,0.395,0.3589,0.3616,0.4426,0.3352,0.2905,0.3275,0.3078,,,,,,,,,,,,,,,7,0.7261,0.7539,7,726.1,753.9,1.5304,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
24,56.25,15,22,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.3404,3.0437,0.783,0.3968,0.42,0.2263,0.2639,0.2771,0.3208,0.3415,0.3198,0.3146,0.2746,,,,,,,,,,,,,,,15,3.8267,0.4902,15,3826.7,490.2,1.4137,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
24,56.25,15,24,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.325,0.2532,0.2062,0.2047,0.2342,0.2125,0.3059,0.3606,0.2716,0.2974,0.2195,0.2751,0.3491,,,,,,,,,,,,,,,11,0.4594,0.5184,11,459.4,518.4,1.478,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
24,56.25,15,36,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.2323,0.196,0.2263,0.3472,0.2891,0.1965,0.1789,0.4197,0.2868,0.2177,0.2356,0.2959,0.3325,,,,,,,,,,,,,,,15,0.4223,0.3754,15,422.3,375.4,1.6873,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
24,56.25,15,42,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.2885,0.2515,0.2393,0.223,0.495,0.2324,0.3578,0.3378,0.3875,0.4508,0.2634,0.3403,0.3247,,,,,,,,,,,,,,,10,0.4908,0.5902,10,490.8,590.2,1.7365,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
24,56.25,15,46,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.3027,0.2065,0.2135,0.86,0.3638,0.2391,0.2686,0.3139,0.3174,0.3287,0.2579,0.1839,0.2066,,,,,,,,,,,,,,,17,0.42,0.5077,17,420,507.7,1.3873,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
24,56.25,15,51,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.0068,0.2083,0.1673,0.1963,0.1417,0.1659,0.13,0.1425,0.0991,0.1492,0.2116,0.1899,0.1907,,,,,,,,,,,,,,,14,0.3756,0.2959,14,375.6,295.9,1.1257,Y,1,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
24,56.25,15,52,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.0249,0.2189,0.2965,0.3391,0.2096,0.1658,0.1563,0.2333,0.1827,0.191,0.3736,0.1752,0.1459,,,,,,,,,,,,,,,17,0.5154,0.3221,17,515.4,322.1,1.2955,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
24,56.25,15,54,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.1317,0.2513,0.2309,0.3071,0.2803,0.2116,0.1791,0.2205,0.3387,0.2303,0.2294,0.1957,0.2597,,,,,,,,,,,,,,,16,0.4822,0.3907,16,482.2,390.7,1.2274,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
24,56.25,15,57,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.3492,0.328,1.2163,0.3227,0.1959,0.1865,0.2186,0.3252,0.1671,0.2421,0.1898,0.2492,0.2366,,,,,,,,,,,,,,,15,1.5443,0.4051,15,1544.3,405.1,1.0925,N,1,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
24,56.25,15,63,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.3754,0.3643,3.0884,0.4614,0.3286,0.5016,0.4072,0.4132,0.364,0.2543,0.3951,0.1757,0.3439,,,,,,,,,,,,,,,13,3.4527,0.9088,13,3452.7,908.8,1.3127,N,1,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
24,56.25,15,69,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,0.3727,0.213,0.2973,0.2056,0.2284,0.1629,0.3437,0.341,0.4565,0.2482,0.271,0.2697,0.1688,,,,,,,,,,,,,,,13,0.5103,0.5066,13,510.3,506.6,1.0708,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
24,56.25,15,70,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,0.2695,0.2682,0.3142,0.2255,0.2198,0.343,0.2608,0.1479,0.3892,0.2886,0.2495,0.2425,0.1986,,,,,,,,,,,,,,,17,0.5824,0.6038,17,582.4,603.8,0.9553,Y,0,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
25,42.5,14,7,short,Anne,gathered,mushrooms,and,Bob,gathered,mushrooms,too,whereas,Cindy,flew,a,kite,,,,,,,,,,,,3.2523,0.3259,0.6681,0.2919,0.2401,0.2194,0.217,0.2236,0.1952,0.2082,0.2521,0.2532,0.2686,,,,,,,,,,,,,,,17,0.994,0.4364,17,994,436.4,3.8026,Y,0,Anne?gathered mushrooms and?Bob?gathered mushrooms too whereas?Cindy?flew?a kite.,Bob flew a kite.
25,42.5,14,8,short,Anne,produced,music,and,Bob,produced,music,too,whereas,Cindy,adjusted,the,microphone,,,,,,,,,,,,1.0795,0.2191,0.2205,0.3347,0.2758,0.2365,0.2688,0.4393,0.7701,0.2147,0.1859,0.2778,0.3437,,,,,,,,,,,,,,,13,0.4396,0.5053,13,439.6,505.3,3.6148,Y,1,Anne?produced music and?Bob?produced music too whereas?Cindy?adjusted the microphone.,Anne produced music.
25,42.5,14,14,short,Anne,skipped,stones,and,Bob,skipped,stones,too,while,Cindy,was,playing,tag,,,,,,,,,,,,0.0718,0.1502,0.172,0.3767,0.3875,0.3566,0.4677,0.243,0.249,0.2021,0.1946,0.2175,0.2208,,,,,,,,,,,,,,,13,0.3222,0.8243,13,322.2,824.3,3.1014,Y,0,Anne?skipped stones and?Bob?skipped stones too while?Cindy?was playing tag.,Anne was playing tag.
25,42.5,14,20,short,Anne,browsed,websites,and,Bob,browsed,websites,too,whereas,Cindy,washed,her,clothes,,,,,,,,,,,,0.0309,0.1451,0.1376,0.1722,0.1589,0.1383,0.1695,0.161,0.1538,0.1882,0.1553,0.1755,0.2622,,,,,,,,,,,,,,,15,0.2827,0.3078,15,282.7,307.8,1.9291,Y,0,Anne?browsed websites and?Bob?browsed websites too whereas?Cindy?washed?her?clothes.,Anne washed clothes.
25,42.5,14,23,short,Anne,climbed,mountains,and,Bob,climbed,mountains,too,whereas,Cindy,was,very,afraid,,,,,,,,,,,,0.148,0.1079,0.1433,0.1228,0.2927,0.1497,0.127,0.1844,0.1459,0.1038,0.1731,0.1163,0.1231,,,,,,,,,,,,,,,16,0.2512,0.2767,16,251.2,276.7,1.7153,Y,1,Anne?climbed mountains and?Bob?climbed mountains too whereas?Cindy?was very afraid.,Bob climbed mountains.
25,42.5,14,25,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.0543,0.175,0.1421,0.1298,0.206,0.1774,0.3574,0.1383,0.1815,0.247,0.1644,0.1619,0.1467,,,,,,,,,,,,,,,17,0.3171,0.5348,17,317.1,534.8,2.3539,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
25,42.5,14,26,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.1926,0.2776,0.129,0.2135,0.1948,0.1458,0.3115,0.2386,0.2139,0.3148,0.1419,0.1593,0.1614,,,,,,,,,,,,,,,14,0.4066,0.4573,14,406.6,457.3,4.6332,N,0,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
25,42.5,14,31,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.0375,0.1312,0.2438,0.3025,0.1551,0.2184,0.1877,0.4379,0.4716,0.1451,0.2754,0.9133,0.5202,,,,,,,,,,,,,,,17,0.375,0.4061,17,375,406.1,1.9719,Y,0,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
25,42.5,14,35,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.0218,0.1013,0.139,0.1371,0.1402,0.1402,0.0967,0.0714,0.1909,0.123,0.1916,0.1578,0.1666,,,,,,,,,,,,,,,10,0.2403,0.2369,10,240.3,236.9,1.5117,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
25,42.5,14,41,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.1222,0.26,0.1635,0.1214,0.164,0.1469,0.1649,0.254,0.1464,0.2762,0.1398,0.0573,0.1906,,,,,,,,,,,,,,,15,0.4235,0.3118,15,423.5,311.8,1.7909,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
25,42.5,14,53,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.0378,0.1327,0.1629,0.1443,0.2656,0.3122,0.1569,0.669,0.1521,0.1568,0.0966,0.4027,0.2798,,,,,,,,,,,,,,,11,0.2956,0.4691,11,295.6,469.1,2.0021,Y,0,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
25,42.5,14,55,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.1025,0.2165,0.2525,0.217,0.247,0.1992,0.1084,0.2131,0.4785,0.1848,0.5189,0.116,0.4597,,,,,,,,,,,,,,,15,0.469,0.3076,15,469,307.6,1.8473,Y,0,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
25,42.5,14,56,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.1079,0.1244,0.1585,0.1116,0.3345,0.1332,0.1869,0.1951,0.1873,0.2786,0.2678,0.2747,0.1425,,,,,,,,,,,,,,,7,0.2829,0.3201,7,282.9,320.1,1.6176,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
25,42.5,14,57,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.1697,0.1472,0.643,0.3012,0.2469,0.1545,0.1462,0.3946,0.3584,0.4777,0.1478,0.0787,0.2515,,,,,,,,,,,,,,,13,0.7902,0.3007,13,790.2,300.7,1.8638,Y,0,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
25,42.5,14,63,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.05,0.4826,0.1615,0.1364,0.1426,0.0916,0.1163,0.145,0.1198,0.1312,0.1203,0.1766,0.0719,,,,,,,,,,,,,,,12,0.6441,0.2079,12,644.1,207.9,4.8105,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
25,42.5,14,68,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.0345,0.1547,0.1542,0.1301,0.1644,0.1326,0.169,0.1038,0.4338,0.2089,0.2252,0.1913,0.1967,,,,,,,,,,,,,,,10,0.3089,0.3016,10,308.9,301.6,3.1606,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
26,61.25,14,9,short,Anne,met,friends,and,Bob,met,friends,too,while,Cindy,wrote,her,thesis,,,,,,,,,,,,0.6511,1.0105,1.0485,1.1307,2.176,0.5142,0.51,0.4937,0.5463,0.4438,0.4557,0.495,1.0412,,,,,,,,,,,,,,,10,2.059,1.0242,10,2059,1024.2,2.1704,Y,1,Anne?met friends and?Bob?met friends too while?Cindy?wrote?her?thesis.,Bob met friends.
26,61.25,14,14,short,Anne,wrapped,gifts,and,Bob,wrapped,gifts,too,while,Cindy,decorated,the,tree,,,,,,,,,,,,0.6251,1.0667,1.342,0.7708,1,0.5374,0.5163,0.6023,0.5337,0.4669,0.7261,0.4903,0.821,,,,,,,,,,,,,,,12,2.4087,1.0537,12,2408.7,1053.7,1.8665,N,1,Anne?wrapped gifts and?Bob?wrapped gifts too while?Cindy?decorated the tree.,Bob decorated the tree.
26,61.25,14,20,short,Anne,practised,yoga,and,Bob,practised,yoga,too,while,Cindy,was,lifting,weights,,,,,,,,,,,,0.6687,0.6523,0.6397,0.9645,2.2257,0.8208,0.7937,0.4547,0.5777,0.4983,0.3595,0.3658,2.1115,,,,,,,,,,,,,,,13,1.292,1.6145,13,1292,1614.5,2.1954,N,1,Anne?practised yoga and?Bob?practised yoga too while?Cindy?was lifting weights.,Cindy practised yoga.
26,61.25,14,21,short,Anne,was,late,and,Bob,was,late,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.5749,0.4616,0.3283,0.4015,0.4336,0.393,0.505,0.507,0.374,0.3335,0.3759,0.4135,0.9376,,,,,,,,,,,,,,,7,0.7899,0.898,7,789.9,898,2.1176,Y,1,Anne?was late and?Bob?was late too while?Cindy?asked for leave.,Bob was late.
26,61.25,14,22,short,Anne,studied,medicine,and,Bob,studied,medicine,too,whereas,Cindy,became,an,actress,,,,,,,,,,,,0.564,0.5994,1.1744,0.5988,1.1158,0.4177,0.3657,0.426,0.7999,0.4868,0.3678,0.3875,0.6297,,,,,,,,,,,,,,,15,1.7738,0.7834,15,1773.8,783.4,2.2703,N,1,Anne?studied medicine and?Bob?studied medicine too whereas?Cindy?became an actress.,Anne became an actress.
26,61.25,14,24,short,Anne,brought,wine,and,Bob,brought,wine,too,whereas,Cindy,came,empty,handed,,,,,,,,,,,,0.4956,0.4983,0.7059,0.4442,0.4066,0.3184,0.3539,0.4274,0.4684,0.3161,0.414,0.3739,0.6919,,,,,,,,,,,,,,,11,1.2042,0.6723,11,1204.2,672.3,1.9977,N,1,Anne?brought wine and?Bob?brought wine too whereas?Cindy?came empty handed.,Cindy brought wine.
26,61.25,14,36,short,Anne,corrected,papers,and,Bob,corrected,papers,too,whereas,Cindy,prepared,English,lessons,,,,,,,,,,,,0.3404,1.0718,0.6426,1.0322,0.4784,1.5048,1.7967,0.5034,0.504,0.4197,0.5064,0.4124,0.5019,,,,,,,,,,,,,,,15,1.7144,3.3015,15,1714.4,3301.5,3.3071,Y,1,Anne?corrected papers and?Bob?corrected papers too whereas?Cindy?prepared English lessons.,Cindy prepared English lessons.
26,61.25,14,42,short,Anne,sold,fruits,and,Bob,sold,fruits,too,while,Cindy,handed,out,booklets,,,,,,,,,,,,0.5087,0.5168,1.0549,0.6277,0.4685,0.4117,0.4012,0.3676,0.3321,0.3277,0.3175,0.4576,0.7765,,,,,,,,,,,,,,,10,1.5717,0.8129,10,1571.7,812.9,2.249,Y,1,Anne?sold?fruits?and?Bob?sold?fruits?too while?Cindy?handed out booklets.,Anne sold fruits.
26,61.25,14,46,short,Anne,collected,firewood,and,Bob,collected,firewood,too,whereas,Cindy,pitched,the,tent,,,,,,,,,,,,0.4154,2.3169,1.8263,0.5402,0.3858,0.355,0.3307,0.3414,0.3923,0.3506,0.3373,0.4469,0.3687,,,,,,,,,,,,,,,17,4.1432,0.6857,17,4143.2,685.7,2.1017,N,1,Anne?collected firewood and?Bob?collected firewood too whereas?Cindy?pitched the tent.,Anne pitched the tent.
26,61.25,14,51,short,Anne,did,experiments,and,Bob,did,experiments,too,while,Cindy,asked,for,leave,,,,,,,,,,,,0.3103,0.5387,0.6053,0.3883,0.8055,0.3696,0.6718,0.3812,0.3447,0.3212,0.3206,0.3181,0.3524,,,,,,,,,,,,,,,14,1.144,1.0414,14,1144,1041.4,2.0247,Y,1,Anne?did experiments and?Bob?did experiments too while?Cindy?asked for leave.,Cindy asked for leave.
26,61.25,14,52,short,Anne,celebrated,success,and,Bob,celebrated,success,too,while,Cindy,finished,the,report,,,,,,,,,,,,0.3598,2.9362,1.1851,0.4222,0.3353,0.3672,0.3315,0.3791,0.3412,0.3463,0.3851,0.3799,0.4239,,,,,,,,,,,,,,,17,4.1213,0.6987,17,4121.3,698.7,1.9015,Y,1,Anne?celebrated success and?Bob?celebrated success too while?Cindy?finished the report.,Bob celebrated success.
